0,256.0,40128,627,,,233.98399999999998,40128
1,256.0,68096,1064,,,233.98399999999998,68096
2,256.0,31616,494,,,233.98399999999998,31616
3,256.0,42560,665,,,233.98399999999998,42560
4,256.0,127296,1989,,,233.98399999999998,127296
5,256.0,50176,784,,,233.98399999999998,50176
6,256.0,13312,208,,,233.98399999999998,13312
7,256.0,13056,204,,,233.98399999999998,13056
8,256.0,24640,385,,,233.98399999999998,24640
9,256.0,80000,1250,,,233.98399999999998,80000
10,256.0,26112,408,,,233.98399999999998,26112
11,256.0,28160,440,,,233.98399999999998,28160
12,256.0,25600,400,,,233.98399999999998,25600
13,256.0,97280,1520,,,233.98399999999998,97280
14,256.0,5760,90,,,233.98399999999998,5760
15,256.0,34048,532,,,233.98399999999998,34048
16,256.0,17024,266,,,233.98399999999998,17024
17,256.0,26112,408,,,233.98399999999998,26112
18,256.0,91520,1430,,,233.98399999999998,91520
19,256.0,17024,266,,,233.98399999999998,17024
20,256.0,10368,162,,,233.98399999999998,10368
21,256.0,15360,240,,,233.98399999999998,15360
22,256.0,33600,525,,,233.98399999999998,33600
23,256.0,28288,442,,,233.98399999999998,28288
24,256.0,9728,152,,,233.98399999999998,9728
25,256.0,182400,2850,,,233.98399999999998,182400
26,256.0,11200,175,,,233.98399999999998,11200
27,256.0,28800,450,,,233.98399999999998,28800
28,256.0,104000,1625,,,233.98399999999998,104000
29,256.0,22464,351,,,233.98399999999998,22464
30,256.0,37632,588,,,233.98399999999998,37632
31,256.0,22848,357,,,233.98399999999998,22848
32,256.0,21120,330,,,233.98399999999998,21120
33,256.0,35904,561,,,233.98399999999998,35904
34,256.0,56000,875,,,233.98399999999998,56000
35,256.0,43200,675,,,233.98399999999998,43200
36,256.0,22848,357,,,233.98399999999998,22848
37,256.0,6144,96,,,233.98399999999998,6144
38,256.0,13824,216,,,233.98399999999998,13824
39,256.0,12160,190,,,233.98399999999998,12160
40,256.0,18432,288,,,233.98399999999998,18432
41,256.0,20800,325,,,233.98399999999998,20800
42,256.0,93184,1456,,,233.98399999999998,93184
43,256.0,18496,289,,,233.98399999999998,18496
44,256.0,10944,171,,,233.98399999999998,10944
45,256.0,14784,231,,,233.98399999999998,14784
46,256.0,57600,900,,,233.98399999999998,57600
47,256.0,38080,595,,,233.98399999999998,38080
48,256.0,47872,748,,,233.98399999999998,47872
49,256.0,19456,304,,,233.98399999999998,19456
50,256.0,8000,125,,,233.98399999999998,8000
51,256.0,38400,600,,,233.98399999999998,38400
52,256.0,90112,1408,,,233.98399999999998,90112
53,256.0,32640,510,,,233.98399999999998,32640
54,256.0,92928,1452,,,233.98399999999998,92928
55,256.0,20480,320,,,233.98399999999998,20480
56,256.0,34496,539,,,233.98399999999998,34496
57,256.0,47424,741,,,233.98399999999998,47424
58,256.0,60928,952,,,233.98399999999998,60928
59,256.0,9984,156,,,233.98399999999998,9984



 utilization without safty guard is : 0.6415722565687481 
 utilization after adding safety guard is : 0.701939011563182 
 new utilization after sysnchronization is : 0.7044315161277609
