0,256.0,499200,7800,,,233.98399999999998,499200
1,256.0,609280,9520,,,233.98399999999998,609280
2,256.0,729600,11400,,,233.98399999999998,729600
3,256.0,157248,2457,,,233.98399999999998,157248
4,256.0,324480,5070,,,233.98399999999998,324480
5,256.0,1936000,30250,,,233.98399999999998,1936000
6,256.0,372736,5824,,,233.98399999999998,372736
7,256.0,155648,2432,,,233.98399999999998,155648
8,256.0,1591744,24871,,,233.98399999999998,1591744
9,256.0,549120,8580,,,233.98399999999998,549120
10,256.0,856128,13377,,,233.98399999999998,856128
11,256.0,2027520,31680,,,233.98399999999998,2027520
12,256.0,3651648,57057,,,233.98399999999998,3651648
13,256.0,974848,15232,,,233.98399999999998,974848
14,256.0,421824,6591,,,233.98399999999998,421824
15,256.0,1064960,16640,,,233.98399999999998,1064960
16,256.0,138624,2166,,,233.98399999999998,138624
17,256.0,4389760,68590,,,233.98399999999998,4389760
18,256.0,193600,3025,,,233.98399999999998,193600
19,256.0,336000,5250,,,233.98399999999998,336000
20,256.0,202176,3159,,,233.98399999999998,202176
21,256.0,3748096,58564,,,233.98399999999998,3748096
22,256.0,1103232,17238,,,233.98399999999998,1103232
23,256.0,658944,10296,,,233.98399999999998,658944
24,256.0,563200,8800,,,233.98399999999998,563200
25,256.0,457600,7150,,,233.98399999999998,457600
26,256.0,682176,10659,,,233.98399999999998,682176
27,256.0,838656,13104,,,233.98399999999998,838656
28,256.0,259200,4050,,,233.98399999999998,259200
29,256.0,389376,6084,,,233.98399999999998,389376
30,256.0,437760,6840,,,233.98399999999998,437760
31,256.0,292864,4576,,,233.98399999999998,292864
32,256.0,887808,13872,,,233.98399999999998,887808
33,256.0,836352,13068,,,233.98399999999998,836352
34,256.0,1026432,16038,,,233.98399999999998,1026432
35,256.0,2976768,46512,,,233.98399999999998,2976768
36,256.0,673920,10530,,,233.98399999999998,673920
37,256.0,157248,2457,,,233.98399999999998,157248
38,256.0,1310400,20475,,,233.98399999999998,1310400
39,256.0,361152,5643,,,233.98399999999998,361152
40,256.0,1272960,19890,,,233.98399999999998,1272960
41,256.0,1703936,26624,,,233.98399999999998,1703936
42,256.0,1850688,28917,,,233.98399999999998,1850688
43,256.0,280000,4375,,,233.98399999999998,280000
44,256.0,473088,7392,,,233.98399999999998,473088
45,256.0,953344,14896,,,233.98399999999998,953344
46,256.0,300352,4693,,,233.98399999999998,300352
47,256.0,2154240,33660,,,233.98399999999998,2154240
48,256.0,1297920,20280,,,233.98399999999998,1297920
49,256.0,582400,9100,,,233.98399999999998,582400
50,256.0,209664,3276,,,233.98399999999998,209664
51,256.0,2856000,44625,,,233.98399999999998,2856000
52,256.0,1157632,18088,,,233.98399999999998,1157632
53,256.0,2145024,33516,,,233.98399999999998,2145024
54,256.0,2145024,33516,,,233.98399999999998,2145024
55,256.0,413952,6468,,,233.98399999999998,413952
56,256.0,1580800,24700,,,233.98399999999998,1580800
57,256.0,624000,9750,,,233.98399999999998,624000
58,256.0,798720,12480,,,233.98399999999998,798720
59,256.0,320000,5000,,,233.98399999999998,320000
60,256.0,2288000,35750,,,233.98399999999998,2288000
61,256.0,1157632,18088,,,233.98399999999998,1157632
62,256.0,1827840,28560,,,233.98399999999998,1827840
63,256.0,516800,8075,,,233.98399999999998,516800
64,256.0,435200,6800,,,233.98399999999998,435200
65,256.0,432640,6760,,,233.98399999999998,432640
66,256.0,3735552,58368,,,233.98399999999998,3735552
67,256.0,4160000,65000,,,233.98399999999998,4160000
68,256.0,304640,4760,,,233.98399999999998,304640
69,256.0,1835008,28672,,,233.98399999999998,1835008
70,256.0,218880,3420,,,233.98399999999998,218880
71,256.0,1188096,18564,,,233.98399999999998,1188096
72,256.0,1881792,29403,,,233.98399999999998,1881792
73,256.0,345600,5400,,,233.98399999999998,345600
74,256.0,221952,3468,,,233.98399999999998,221952
75,256.0,691200,10800,,,233.98399999999998,691200
76,256.0,217728,3402,,,233.98399999999998,217728
77,256.0,1433600,22400,,,233.98399999999998,1433600
78,256.0,499392,7803,,,233.98399999999998,499392
79,256.0,950400,14850,,,233.98399999999998,950400
80,256.0,1178304,18411,,,233.98399999999998,1178304
81,256.0,193600,3025,,,233.98399999999998,193600
82,256.0,522240,8160,,,233.98399999999998,522240
83,256.0,428032,6688,,,233.98399999999998,428032
84,256.0,768768,12012,,,233.98399999999998,768768
85,256.0,887808,13872,,,233.98399999999998,887808
86,256.0,2785280,43520,,,233.98399999999998,2785280
87,256.0,356928,5577,,,233.98399999999998,356928
88,256.0,273600,4275,,,233.98399999999998,273600
89,256.0,3348864,52326,,,233.98399999999998,3348864
90,256.0,192192,3003,,,233.98399999999998,192192
91,256.0,628864,9826,,,233.98399999999998,628864
92,256.0,2393600,37400,,,233.98399999999998,2393600
93,256.0,1361920,21280,,,233.98399999999998,1361920
94,256.0,324480,5070,,,233.98399999999998,324480
95,256.0,2112000,33000,,,233.98399999999998,2112000
96,256.0,1213056,18954,,,233.98399999999998,1213056
97,256.0,522240,8160,,,233.98399999999998,522240
98,256.0,1931776,30184,,,233.98399999999998,1931776
99,256.0,228800,3575,,,233.98399999999998,228800



 utilization without safty guard is : 0.04572963117135323 
 utilization after adding safety guard is : 0.05003241922467533 
 new utilization after sysnchronization is : 0.15754471871656409
