0,256.0,23296,364,,,233.98399999999998,23296
1,256.0,86016,1344,,,233.98399999999998,86016
2,256.0,202176,3159,,,233.98399999999998,202176
3,256.0,125440,1960,,,233.98399999999998,125440
4,256.0,59136,924,,,233.98399999999998,59136
5,256.0,14144,221,,,233.98399999999998,14144
6,256.0,22528,352,,,233.98399999999998,22528
7,256.0,109440,1710,,,233.98399999999998,109440
8,256.0,25920,405,,,233.98399999999998,25920
9,256.0,194688,3042,,,233.98399999999998,194688
10,256.0,501760,7840,,,233.98399999999998,501760
11,256.0,158080,2470,,,233.98399999999998,158080
12,256.0,119808,1872,,,233.98399999999998,119808
13,256.0,126464,1976,,,233.98399999999998,126464
14,256.0,212992,3328,,,233.98399999999998,212992
15,256.0,206720,3230,,,233.98399999999998,206720
16,256.0,737280,11520,,,233.98399999999998,737280
17,256.0,138624,2166,,,233.98399999999998,138624
18,256.0,83776,1309,,,233.98399999999998,83776
19,256.0,32640,510,,,233.98399999999998,32640
20,256.0,50176,784,,,233.98399999999998,50176
21,256.0,606528,9477,,,233.98399999999998,606528
22,256.0,77440,1210,,,233.98399999999998,77440
23,256.0,180224,2816,,,233.98399999999998,180224
24,256.0,441408,6897,,,233.98399999999998,441408
25,256.0,31104,486,,,233.98399999999998,31104
26,256.0,96000,1500,,,233.98399999999998,96000
27,256.0,59840,935,,,233.98399999999998,59840
28,256.0,22848,357,,,233.98399999999998,22848
29,256.0,87360,1365,,,233.98399999999998,87360
30,256.0,42560,665,,,233.98399999999998,42560
31,256.0,33600,525,,,233.98399999999998,33600
32,256.0,388416,6069,,,233.98399999999998,388416
33,256.0,729600,11400,,,233.98399999999998,729600
34,256.0,168000,2625,,,233.98399999999998,168000
35,256.0,157696,2464,,,233.98399999999998,157696
36,256.0,620160,9690,,,233.98399999999998,620160
37,256.0,32832,513,,,233.98399999999998,32832
38,256.0,656640,10260,,,233.98399999999998,656640
39,256.0,119168,1862,,,233.98399999999998,119168
40,256.0,739328,11552,,,233.98399999999998,739328
41,256.0,221952,3468,,,233.98399999999998,221952
42,256.0,87040,1360,,,233.98399999999998,87040
43,256.0,526848,8232,,,233.98399999999998,526848
44,256.0,103360,1615,,,233.98399999999998,103360
45,256.0,100352,1568,,,233.98399999999998,100352
46,256.0,67584,1056,,,233.98399999999998,67584
47,256.0,84480,1320,,,233.98399999999998,84480
48,256.0,264384,4131,,,233.98399999999998,264384
49,256.0,110976,1734,,,233.98399999999998,110976
50,256.0,156672,2448,,,233.98399999999998,156672
51,256.0,396032,6188,,,233.98399999999998,396032
52,256.0,58240,910,,,233.98399999999998,58240
53,256.0,94848,1482,,,233.98399999999998,94848
54,256.0,82368,1287,,,233.98399999999998,82368
55,256.0,145600,2275,,,233.98399999999998,145600
56,256.0,121856,1904,,,233.98399999999998,121856
57,256.0,430080,6720,,,233.98399999999998,430080
58,256.0,110592,1728,,,233.98399999999998,110592
59,256.0,42240,660,,,233.98399999999998,42240



 utilization without safty guard is : 0.1832198366961847 
 utilization after adding safety guard is : 0.20045933993018014 
 new utilization after sysnchronization is : 0.22798108445428436
