0,256.0,153600,2400,,,233.98399999999998,153600
1,256.0,30720,480,,,233.98399999999998,30720
2,256.0,202176,3159,,,233.98399999999998,202176
3,256.0,56576,884,,,233.98399999999998,56576
4,256.0,389376,6084,,,233.98399999999998,389376
5,256.0,80000,1250,,,233.98399999999998,80000
6,256.0,168960,2640,,,233.98399999999998,168960
7,256.0,81600,1275,,,233.98399999999998,81600
8,256.0,144704,2261,,,233.98399999999998,144704
9,256.0,21120,330,,,233.98399999999998,21120
10,256.0,28672,448,,,233.98399999999998,28672
11,256.0,12096,189,,,233.98399999999998,12096
12,256.0,152000,2375,,,233.98399999999998,152000
13,256.0,326592,5103,,,233.98399999999998,326592
14,256.0,116160,1815,,,233.98399999999998,116160
15,256.0,325248,5082,,,233.98399999999998,325248
16,256.0,29568,462,,,233.98399999999998,29568
17,256.0,29120,455,,,233.98399999999998,29120
18,256.0,20480,320,,,233.98399999999998,20480
19,256.0,23296,364,,,233.98399999999998,23296
20,256.0,167552,2618,,,233.98399999999998,167552
21,256.0,39168,612,,,233.98399999999998,39168
22,256.0,80000,1250,,,233.98399999999998,80000
23,256.0,29952,468,,,233.98399999999998,29952
24,256.0,41600,650,,,233.98399999999998,41600
25,256.0,52224,816,,,233.98399999999998,52224
26,256.0,147968,2312,,,233.98399999999998,147968
27,256.0,41600,650,,,233.98399999999998,41600
28,256.0,91520,1430,,,233.98399999999998,91520
29,256.0,381888,5967,,,233.98399999999998,381888
30,256.0,91520,1430,,,233.98399999999998,91520
31,256.0,88128,1377,,,233.98399999999998,88128
32,256.0,78336,1224,,,233.98399999999998,78336
33,256.0,44800,700,,,233.98399999999998,44800
34,256.0,11648,182,,,233.98399999999998,11648
35,256.0,24320,380,,,233.98399999999998,24320
36,256.0,15808,247,,,233.98399999999998,15808
37,256.0,36992,578,,,233.98399999999998,36992
38,256.0,9216,144,,,233.98399999999998,9216
39,256.0,384384,6006,,,233.98399999999998,384384
40,256.0,38016,594,,,233.98399999999998,38016
41,256.0,137280,2145,,,233.98399999999998,137280
42,256.0,62720,980,,,233.98399999999998,62720
43,256.0,101376,1584,,,233.98399999999998,101376
44,256.0,6400,100,,,233.98399999999998,6400
45,256.0,64064,1001,,,233.98399999999998,64064
46,256.0,64000,1000,,,233.98399999999998,64000
47,256.0,34944,546,,,233.98399999999998,34944
48,256.0,181440,2835,,,233.98399999999998,181440
49,256.0,65856,1029,,,233.98399999999998,65856
50,256.0,24192,378,,,233.98399999999998,24192
51,256.0,64512,1008,,,233.98399999999998,64512
52,256.0,73920,1155,,,233.98399999999998,73920
53,256.0,158400,2475,,,233.98399999999998,158400
54,256.0,128128,2002,,,233.98399999999998,128128
55,256.0,123904,1936,,,233.98399999999998,123904
56,256.0,97280,1520,,,233.98399999999998,97280
57,256.0,57344,896,,,233.98399999999998,57344
58,256.0,36288,567,,,233.98399999999998,36288
59,256.0,51200,800,,,233.98399999999998,51200
60,256.0,109824,1716,,,233.98399999999998,109824
61,256.0,29568,462,,,233.98399999999998,29568
62,256.0,91200,1425,,,233.98399999999998,91200
63,256.0,36992,578,,,233.98399999999998,36992
64,256.0,56000,875,,,233.98399999999998,56000
65,256.0,72960,1140,,,233.98399999999998,72960
66,256.0,218880,3420,,,233.98399999999998,218880
67,256.0,145920,2280,,,233.98399999999998,145920
68,256.0,17024,266,,,233.98399999999998,17024
69,256.0,15552,243,,,233.98399999999998,15552
70,256.0,33792,528,,,233.98399999999998,33792
71,256.0,46208,722,,,233.98399999999998,46208
72,256.0,65536,1024,,,233.98399999999998,65536
73,256.0,131712,2058,,,233.98399999999998,131712
74,256.0,24192,378,,,233.98399999999998,24192
75,256.0,33280,520,,,233.98399999999998,33280
76,256.0,17920,280,,,233.98399999999998,17920
77,256.0,46080,720,,,233.98399999999998,46080
78,256.0,88704,1386,,,233.98399999999998,88704
79,256.0,69312,1083,,,233.98399999999998,69312



 utilization without safty guard is : 0.4580937433970068 
 utilization after adding safety guard is : 0.501196655795412 
 new utilization after sysnchronization is : 0.5234006874091782
