0,256.0,396032,6188,,,233.98399999999998,396032
1,256.0,233472,3648,,,233.98399999999998,233472
2,256.0,176256,2754,,,233.98399999999998,176256
3,256.0,87808,1372,,,233.98399999999998,87808
4,256.0,69120,1080,,,233.98399999999998,69120
5,256.0,297920,4655,,,233.98399999999998,297920
6,256.0,97344,1521,,,233.98399999999998,97344
7,256.0,186048,2907,,,233.98399999999998,186048
8,256.0,179712,2808,,,233.98399999999998,179712
9,256.0,57344,896,,,233.98399999999998,57344
10,256.0,319488,4992,,,233.98399999999998,319488
11,256.0,121600,1900,,,233.98399999999998,121600
12,256.0,91200,1425,,,233.98399999999998,91200
13,256.0,64512,1008,,,233.98399999999998,64512
14,256.0,95040,1485,,,233.98399999999998,95040
15,256.0,46656,729,,,233.98399999999998,46656
16,256.0,258944,4046,,,233.98399999999998,258944
17,256.0,52224,816,,,233.98399999999998,52224
18,256.0,326592,5103,,,233.98399999999998,326592
19,256.0,101376,1584,,,233.98399999999998,101376
20,256.0,56576,884,,,233.98399999999998,56576
21,256.0,130560,2040,,,233.98399999999998,130560
22,256.0,33280,520,,,233.98399999999998,33280
23,256.0,884736,13824,,,233.98399999999998,884736
24,256.0,609280,9520,,,233.98399999999998,609280
25,256.0,424320,6630,,,233.98399999999998,424320
26,256.0,81536,1274,,,233.98399999999998,81536
27,256.0,49280,770,,,233.98399999999998,49280
28,256.0,79040,1235,,,233.98399999999998,79040
29,256.0,270400,4225,,,233.98399999999998,270400
30,256.0,184320,2880,,,233.98399999999998,184320
31,256.0,178752,2793,,,233.98399999999998,178752
32,256.0,604032,9438,,,233.98399999999998,604032
33,256.0,70720,1105,,,233.98399999999998,70720
34,256.0,112320,1755,,,233.98399999999998,112320
35,256.0,65856,1029,,,233.98399999999998,65856
36,256.0,221952,3468,,,233.98399999999998,221952
37,256.0,186624,2916,,,233.98399999999998,186624
38,256.0,64064,1001,,,233.98399999999998,64064
39,256.0,183872,2873,,,233.98399999999998,183872
40,256.0,64000,1000,,,233.98399999999998,64000
41,256.0,115520,1805,,,233.98399999999998,115520
42,256.0,243200,3800,,,233.98399999999998,243200
43,256.0,700416,10944,,,233.98399999999998,700416
44,256.0,73728,1152,,,233.98399999999998,73728
45,256.0,104832,1638,,,233.98399999999998,104832
46,256.0,85184,1331,,,233.98399999999998,85184
47,256.0,870912,13608,,,233.98399999999998,870912
48,256.0,58240,910,,,233.98399999999998,58240
49,256.0,86528,1352,,,233.98399999999998,86528
50,256.0,537600,8400,,,233.98399999999998,537600
51,256.0,28672,448,,,233.98399999999998,28672
52,256.0,72960,1140,,,233.98399999999998,72960
53,256.0,67200,1050,,,233.98399999999998,67200
54,256.0,99008,1547,,,233.98399999999998,99008
55,256.0,53760,840,,,233.98399999999998,53760
56,256.0,78848,1232,,,233.98399999999998,78848
57,256.0,144000,2250,,,233.98399999999998,144000
58,256.0,302848,4732,,,233.98399999999998,302848
59,256.0,101376,1584,,,233.98399999999998,101376
60,256.0,253440,3960,,,233.98399999999998,253440
61,256.0,783360,12240,,,233.98399999999998,783360
62,256.0,569088,8892,,,233.98399999999998,569088
63,256.0,50176,784,,,233.98399999999998,50176
64,256.0,162624,2541,,,233.98399999999998,162624
65,256.0,74880,1170,,,233.98399999999998,74880
66,256.0,183040,2860,,,233.98399999999998,183040
67,256.0,261120,4080,,,233.98399999999998,261120
68,256.0,82368,1287,,,233.98399999999998,82368
69,256.0,59904,936,,,233.98399999999998,59904
70,256.0,180224,2816,,,233.98399999999998,180224
71,256.0,198016,3094,,,233.98399999999998,198016
72,256.0,258048,4032,,,233.98399999999998,258048
73,256.0,239360,3740,,,233.98399999999998,239360
74,256.0,46464,726,,,233.98399999999998,46464
75,256.0,73728,1152,,,233.98399999999998,73728
76,256.0,211200,3300,,,233.98399999999998,211200
77,256.0,608256,9504,,,233.98399999999998,608256
78,256.0,130560,2040,,,233.98399999999998,130560
79,256.0,32000,500,,,233.98399999999998,32000



 utilization without safty guard is : 0.18302520443810727 
 utilization after adding safety guard is : 0.20024639435241498 
 new utilization after sysnchronization is : 0.24459984202773982
